ONCOTREE_CODE,CANCER_TYPE_DETAILED,Hugo_Symbol,n,n_mutated,n_biallelic,n_het,n_loh,n_wt,pval,CVR_TMB_SCORE_coeff,CVR_TMB_SCORE_pvalue,fga_coeff,fga_pvalue,PRIM_METPrimary_coeff,PRIM_METPrimary_pvalue,PRIM_METUnknown_coeff,PRIM_METUnknown_pvalue,has_lohTRUE_coeff,has_lohTRUE_pvalue,logistf_pval,logistf_selection_type,logistf_qval
COAD,Colon Adenocarcinoma,CDKN2A,2103,11,5,6,588,1504,0.310286327321614,0.0890880546913586,0.400055716448624,-2.115430201378,0.128528161419995,0.644737448889994,0.294543894570672,1.71293156483546,0.122008157993529,1.18906772092733,0.0690050799039826,0.0690050799039826,Positive-Sel,0.205293423898605
COAD,Colon Adenocarcinoma,NF1,2102,17,12,5,627,1458,0.000713974199063786,0.0253381487941989,0.785824887196104,-3.06215149217031,0.0072428513025572,0.505709523857414,0.297248434106355,-0.167318884760286,0.90670112971688,2.112899407288,4.73235327228538e-05,4.73235327228538e-05,Positive-Sel,0.000419151289830991
COAD,Colon Adenocarcinoma,MAP2K4,2099,11,10,1,1624,464,0.473442345170322,0.192295119975961,0.056100828873759,-0.993975932211182,0.456536297643702,-2.39964444567205,0.0157816752644518,-0.1868456310362,0.894724898079921,0.953011149191762,0.248090979550523,0.248090979550523,Negative-Sel,0.512038639551678
COAD,Colon Adenocarcinoma,NOTCH3,2098,6,2,4,440,1652,0.612273819936807,0.0804849452534416,0.588218360640425,-2.40798146427896,0.183950546057104,0.101020841824548,0.900553222609924,0.53977085100115,0.737419009930089,1.12008685511069,0.218117051046613,0.218117051046613,Positive-Sel,0.466319212582414
COAD,Colon Adenocarcinoma,NOTCH4,2097,3,0,3,458,1636,1,0.258175734728296,0.139658817878851,0.774159872241766,0.7336567369053,-1.03755256263723,0.447294126457399,1.09032255547839,0.533416777882279,-0.727263170605557,0.59698949700763,0.59698949700763,Negative-Sel,0.812597930449929
COAD,Colon Adenocarcinoma,KMT2B,2096,5,0,5,369,1722,0.593769087031739,0.393966637551857,0.00212568214073461,3.1894808987568,0.10231976734412,0.734066326237905,0.404964018510638,1.35335091139178,0.453449603880358,-1.31781774526523,0.314980930038959,0.314980930038959,Negative-Sel,0.59466558046332
COAD,Colon Adenocarcinoma,SMAD2,2092,54,48,6,1589,449,0.064604165096161,0.325333582456731,9.02167229810402e-13,-3.32582957487289,4.26916372919806e-07,-0.456326941558342,0.167555383589638,0.524481669286566,0.408846407444611,1.5110013003865,0.00014623295550209,0.00014623295550209,Positive-Sel,0.00112766706979224
COAD,Colon Adenocarcinoma,FBXW7,2088,160,57,103,813,1115,0.113218917283073,0.211807282929615,7.03104241495112e-13,-1.49917575593841,9.17357887201264e-05,0.489073907362552,0.00741299802495599,0.591303041792729,0.16021791065891,0.0303239637629014,0.87077066791028,0.87077066791028,Negative-Sel,0.948485267224831
COAD,Colon Adenocarcinoma,KMT2D,2088,10,0,10,393,1685,0.22420175737836,0.189084518814223,0.0847673073235675,0.227554706402628,0.871967073654181,-2.02392196857588,0.0617713820496051,1.23358029316656,0.236327941833282,-1.48078158277763,0.207153633060854,0.207153633060854,Negative-Sel,0.451600747179078
COAD,Colon Adenocarcinoma,SOX9,2088,159,58,101,696,1233,0.931666531798038,0.184951818262023,3.16384496379385e-09,-1.37959824045162,0.000590431147726833,-0.0954931743356895,0.633087176700362,0.396673457357685,0.382577032611242,0.483081827673181,0.0115132002246924,0.0115132002246924,Negative-Sel,0.0499872838887204
COAD,Colon Adenocarcinoma,PTEN,2087,68,57,11,583,1436,3.59920491610323e-20,0.277198618046056,1.8923398403814e-09,-3.40249957149472,3.05071223838382e-09,0.0382748997849723,0.89676244634882,0.00554931054840675,0.993696979653899,3.14845031691154,1.37420718389583e-18,1.37420718389583e-18,Positive-Sel,4.73338030008564e-17
COAD,Colon Adenocarcinoma,FAT1,2086,8,3,5,895,1183,1,0.166296499382732,0.195380350366416,2.55215682237803,0.110929724344714,0.479960860671911,0.500741282319211,0.688599745522023,0.672270672844469,-0.434553152057486,0.5288372055981,0.5288372055981,Negative-Sel,0.768226493605487
COAD,Colon Adenocarcinoma,EPHA3,2083,12,2,10,454,1617,1,-0.0307078631860925,0.793039175273437,0.348242711822192,0.78218432585485,0.206906725392685,0.734640089149918,1.35754853026649,0.19577195093574,-0.216376912623444,0.760002665650498,0.760002665650498,Negative-Sel,0.906486029598804
COAD,Colon Adenocarcinoma,KMT2C,2083,15,0,15,230,1838,0.3968601221242,0.230137530613323,0.012235013711277,0.793845401486089,0.486191886686109,0.312312653134384,0.576144723791509,0.0443247131111983,0.976015763090431,-1.35476400847929,0.242996181576506,0.242996181576506,Negative-Sel,0.50286259204751
COAD,Colon Adenocarcinoma,CDK12,2082,9,2,7,637,1436,0.730219144246275,0.215832056210707,0.0500995263515173,1.92188199575929,0.191451013329222,-0.15389416308336,0.83443563962279,0.298862773024666,0.845756609584699,-0.467255023308076,0.515728487000601,0.515728487000601,Negative-Sel,0.758424245589119
COAD,Colon Adenocarcinoma,ATM,2075,63,31,32,505,1507,5.44098636897253e-05,0.043830592370878,0.385495339812782,-2.28164418995802,0.000232056834243877,-0.458842057170975,0.131211031132141,0.0418324537150871,0.950430158266707,1.62760126361979,3.12615739961331e-08,3.12615739961331e-08,Positive-Sel,4.52854576579498e-07
COAD,Colon Adenocarcinoma,DIS3,2070,3,0,3,252,1815,1,-0.0488430412360744,0.838656401025338,-0.507281288328048,0.824228405474518,0.129549497501073,0.901606481924682,1.26590914008709,0.480213883778147,0.00170943306087783,0.999102572257694,0.999102572257694,Negative-Sel,1
COAD,Colon Adenocarcinoma,RB1,2069,9,6,3,256,1804,0.000235201824133036,0.19772337858015,0.0926901044525811,-2.35840100542625,0.15325190980478,0.808122328364476,0.256710043461293,0.532409597093952,0.745270419449943,3.17493391072688,1.16640563659898e-05,1.16640563659898e-05,Positive-Sel,0.00011739796991743
COAD,Colon Adenocarcinoma,SMAD3,2067,45,36,9,875,1147,9.22278884949162e-07,0.154338916527051,0.0037530074122768,-3.32101998595577,2.14576646806464e-06,0.114416320217379,0.722922409709651,0.204903426127125,0.816239253754089,2.0941462712098,7.4065675814694e-10,7.4065675814694e-10,Positive-Sel,1.2344279302449e-08
COAD,Colon Adenocarcinoma,TP53,2062,1635,1550,85,170,257,2.0836537903542e-134,-0.0439565310297601,0.0982934709394058,1.53600721856588,6.6497202455551e-07,-0.0542038649054211,0.720581201392206,-0.125951863579023,0.749952106744677,3.36238316286382,6.10615629712567e-94,6.10615629712567e-94,Positive-Sel,1.0516158067272e-91
COAD,Colon Adenocarcinoma,CDKN1B,2059,10,1,9,424,1625,0.697675681024303,0.239977033593876,0.0223344414709502,-0.401432672033041,0.775209534946395,1.39392274333832,0.0340484231248888,0.950647818755347,0.578609625433598,-0.296227663132478,0.732034759806495,0.732034759806495,Negative-Sel,0.888621063076303
COAD,Colon Adenocarcinoma,HLA-A,2052,6,0,6,448,1598,0.350014129652497,0.335245564838074,0.0108692925480323,-1.06289632195672,0.611725129107276,0.676039856088025,0.472332089805049,1.03589437697107,0.558049909390316,-0.880321194142826,0.510634273311923,0.510634273311923,Negative-Sel,0.754512033968999
COAD,Colon Adenocarcinoma,TCF3,2046,6,1,5,566,1474,1,0.198122474251798,0.145090193760286,-0.794133285921276,0.636186345007888,-0.65995320452782,0.454408030318551,0.392487430770317,0.802603394714914,-0.322060594100904,0.728908683136721,0.728908683136721,Negative-Sel,0.887130428573692
COAD,Colon Adenocarcinoma,PTPRS,2045,4,1,3,607,1434,1,0.318889239582433,0.0241272880078829,-0.523154769215391,0.800168252890557,-1.45531443888617,0.251191678636475,0.523071011413803,0.746729221248646,-0.10620767602912,0.916341232694975,0.916341232694975,Negative-Sel,0.968186033181466
COAD,Colon Adenocarcinoma,RECQL4,2041,3,0,3,301,1737,1,0.394231371178313,0.00995871351558375,-1.85916298969997,0.42952295884814,-1.42265537364095,0.283455473414687,0.516747766799099,0.754632634538385,-0.220219443694978,0.88669992751675,0.88669992751675,Negative-Sel,0.952664242802916
LUAD,Lung Adenocarcinoma,NFKBIA,2034,5,1,4,314,1715,0.569242599868908,0.119761978031493,0.25104903058212,-0.367507126055022,0.849700291478079,0.928057462891126,0.34725682925906,2.84360198548438,0.180291494429456,0.903656212440735,0.403397647183704,0.403397647183704,Negative-Sel,0.678487774377004
COAD,Colon Adenocarcinoma,MGA,2021,17,7,10,922,1082,0.808965221775449,0.106044387527064,0.247650675263957,-0.239334837878272,0.824155225956718,0.213435357432861,0.676286764757139,-0.207307534644592,0.88303835439825,-0.0559038092540167,0.911042329022716,0.911042329022716,Negative-Sel,0.966180606054493
COAD,Colon Adenocarcinoma,BRCA2,2017,15,1,14,233,1769,1,0.0536398089230648,0.605592122072989,1.83795558311209,0.126073776435066,-0.0260582745291994,0.963673932181456,0.0196417305695738,0.989252083278781,-0.304096087417125,0.714812047111081,0.714812047111081,Negative-Sel,0.880030717253515
COAD,Colon Adenocarcinoma,EPHA7,2014,3,0,3,488,1523,1,0.374463065387933,0.0370192724676702,0.342309193479505,0.902562869725445,0.839732014255049,0.495577295640038,1.60541354123244,0.405762048811395,-0.557898814423777,0.707399949607803,0.707399949607803,Negative-Sel,0.878581668182769
COAD,Colon Adenocarcinoma,ANKRD11,2006,3,1,2,368,1635,0.456741271399861,0.248791883019666,0.181036960422201,1.18171687756045,0.621508623308052,1.40027030949519,0.17270625676121,1.82629161371921,0.349836031835887,0.834390583520986,0.459211346297604,0.459211346297604,Negative-Sel,0.718218516064934
COAD,Colon Adenocarcinoma,TCF7L2,2006,171,53,118,531,1304,0.597578260960771,0.131059870743799,2.56032155698804e-05,0.0428631596310727,0.910270995307232,0.00462881383205432,0.980717926328018,0.955815781655673,0.0110391929834203,0.342440481526556,0.0665948465171247,0.0665948465171247,Negative-Sel,0.200941734290016
COAD,Colon Adenocarcinoma,LATS2,2001,5,0,5,214,1782,1,0.275776861550277,0.0835739204216417,5.54500064086259,0.0320906543802987,-1.03255915921808,0.431384018398567,0.982458911231057,0.568991279755413,-0.582473872577037,0.681372260271292,0.681372260271292,Negative-Sel,0.862429234579042
COAD,Colon Adenocarcinoma,SMAD4,1994,247,235,12,1349,398,2.46680569077882e-13,0.18645961629034,1.04616315610429e-12,-1.6142350327666,2.33167809171597e-07,0.0125847633328407,0.935291084073853,-0.0378437744975657,0.922887607112541,2.157322883451,7.85452104890679e-12,7.85452104890679e-12,Positive-Sel,1.5030256328155e-10
COAD,Colon Adenocarcinoma,ASXL1,1975,32,0,32,127,1816,0.263072856999597,0.120129143383257,0.0824865777277138,-0.899207880622714,0.291988947593123,-1.12805663381681,0.0287890817028034,0.210884936076845,0.81109708104076,-1.23273925499958,0.287707624046693,0.287707624046693,Negative-Sel,0.558830598085683
COAD,Colon Adenocarcinoma,PTPRT,1952,16,2,14,172,1764,0.647612390275908,0.171522026066683,0.0593947805916375,1.40826572234902,0.230018638308618,0.0310740904886499,0.95690266120734,-0.0627235498704319,0.965324881812585,0.6012243270246,0.419432807107705,0.419432807107705,Negative-Sel,0.69178362256709
IDC,Breast Invasive Ductal Carcinoma,HLA-B,1922,3,0,3,312,1607,1,0.258905241320698,0.0429866371084019,1.38463046386172,0.514600960934014,-0.362433131145405,0.737305143145848,1.23136094972148,0.495359687018975,-0.631433108718115,0.654322092024727,0.654322092024727,Negative-Sel,0.850125098607148
IDC,Breast Invasive Ductal Carcinoma,INPPL1,1838,15,8,7,409,1414,0.00923160799581209,0.117745630264039,0.195223939462984,0.164746718540762,0.878460972166284,0.0741964407712272,0.889678896092998,-0.153583207981041,0.915495798289573,1.43361993292662,0.00878598406361664,0.00878598406361664,Positive-Sel,0.0401719035357103
LUAD,Lung Adenocarcinoma,CDKN2A,1834,84,64,20,908,842,9.60664343667428e-06,0.101140556396023,6.61381420546947e-05,-1.1116282299465,0.0262953839531591,-0.244790262303182,0.359900382671539,0.819130931641914,0.408763983547179,1.4165490135023,9.4763402236353e-08,9.4763402236353e-08,Positive-Sel,1.2447735039521e-06
LUAD,Lung Adenocarcinoma,SPRED1,1738,5,1,4,697,1036,0.653911987031645,0.103929491330671,0.333606297069178,0.820321059598133,0.675936016359518,0.984036068860368,0.322262959248789,2.80271878761708,0.186156931230863,-0.658431104347145,0.520288022830416,0.520288022830416,Negative-Sel,0.761516936154055
LUAD,Lung Adenocarcinoma,CYLD,1736,3,1,2,396,1337,0.541362243238731,-0.0343649448930887,0.844651844169515,-2.5953760632651,0.305824152105437,-1.31087306229883,0.372729649672582,2.01171126858435,0.325508479177279,1.52297627789133,0.23990711063844,0.23990711063844,Positive-Sel,0.500507675842195
LUAD,Lung Adenocarcinoma,MSH3,1734,4,0,4,512,1218,0.326228277504786,0.206855474959652,0.0343627812080626,-0.906563122344121,0.631989701880036,-1.38232894795012,0.307785290155842,1.58257756325743,0.396755093705744,-1.75640746437881,0.172779684924763,0.172779684924763,Negative-Sel,0.396753350567974
LUAD,Lung Adenocarcinoma,TP53BP1,1734,5,3,2,698,1031,0.399387639784401,0.0848679840506962,0.367953581702681,-1.14061608995631,0.549752305192548,-0.341460270226239,0.729113966482103,1.82223454164096,0.333970284716171,0.818439987236019,0.375577622878142,0.375577622878142,Negative-Sel,0.658535424729774
LUAD,Lung Adenocarcinoma,INPPL1,1705,6,0,6,274,1425,0.597708847519212,0.167183074543339,0.0403254015335067,0.766003409372151,0.643063430104379,0.577449392079979,0.509822821353396,2.41729865345577,0.230814508895402,-1.06989402508371,0.404789195930453,0.404789195930453,Negative-Sel,0.678487774377004
LUAD,Lung Adenocarcinoma,HLA-B,1703,5,0,5,334,1364,0.589886171845926,0.278641770767802,0.0128166422745459,-3.95238809407899,0.0713215311541529,-1.5210101777208,0.260121070534972,2.09102349844341,0.286365657311385,-0.723080311566834,0.620388033563141,0.620388033563141,Negative-Sel,0.828966768985231
COAD,Colon Adenocarcinoma,TP53BP1,1691,16,4,12,735,940,0.204142145105527,0.28201453890696,0.000333392718043224,0.296608513773121,0.786046400177786,-0.207584311783972,0.71457130344801,0.689851140104544,0.478456228994087,-0.584931335123606,0.291870374642762,0.291870374642762,Negative-Sel,0.562685423751594
LUAD,Lung Adenocarcinoma,ELF3,1690,10,0,10,205,1475,0.62028112544067,0.0854486829750224,0.298178533564786,-1.05409884721125,0.459013340968593,-0.861460111408795,0.337053039603895,1.5280320496201,0.399477367647954,-0.720208295523767,0.591288266871251,0.591288266871251,Negative-Sel,0.812597930449929
COAD,Colon Adenocarcinoma,INPPL1,1685,3,1,2,383,1299,0.539951423113267,0.173359193062726,0.394599670389493,2.65967902308659,0.307639622830474,0.23200226989966,0.82609882634692,1.21685875203026,0.495188657461711,0.316844733237601,0.768918738957008,0.768918738957008,Negative-Sel,0.908858483524638
COAD,Colon Adenocarcinoma,HLA-B,1683,10,4,6,359,1314,0.23691372616018,0.188635152493086,0.0799124461662576,-0.952342272800779,0.477954439061692,-0.25167720441016,0.695711481552296,-0.183657722524933,0.898565688736341,0.988501002355027,0.12870125050401,0.12870125050401,Negative-Sel,0.323317566095973
COAD,Colon Adenocarcinoma,ELF3,1675,23,5,18,264,1388,0.399718279969832,0.158213450847909,0.0293156944921363,-1.53110549133262,0.117109016166022,-0.00840953549816943,0.985675874566596,1.46114259460515,0.0411011575083324,0.891082408259743,0.117290619840645,0.117290619840645,Negative-Sel,0.30199412085216
PRAD,Prostate Adenocarcinoma,MAX,1614,4,2,2,158,1452,0.0512491142932945,0.435306704541298,0.0015230710565648,-2.40887167829524,0.298413432983709,-0.869607643634202,0.549762576314769,1.57499898298421,0.398152233701931,1.78131376181617,0.0844193199354264,0.0844193199354264,Positive-Sel,0.235341629316387
PRAD,Prostate Adenocarcinoma,PIK3R3,1614,4,0,4,218,1392,1,0.280834255256109,0.249883023898749,-0.859096161796737,0.731208821885587,1.67331505248947,0.0946380134825801,2.19923809754346,0.277831597333624,-0.000492610518073886,0.999750037647586,0.999750037647586,Negative-Sel,1
PRAD,Prostate Adenocarcinoma,ERCC2,1611,3,0,3,254,1354,1,0.327718059526618,0.44332717144052,1.28679932525189,0.735418290478038,2.34879745644781,0.157335713540569,3.53567269058728,0.145415226485122,0.439203140975251,0.799034757939715,0.799034757939715,Negative-Sel,0.91945350765149
PRAD,Prostate Adenocarcinoma,CUL3,1609,12,1,11,156,1441,1,0.201309606357394,0.162549113421941,-0.74373586005447,0.621247735317553,0.752722308876157,0.23810361194469,0.810844258415571,0.624411903073947,0.437056680434023,0.656607080092501,0.656607080092501,Negative-Sel,0.850819569615555
PRAD,Prostate Adenocarcinoma,SMAD4,1609,6,6,0,495,1108,0.000892673776356462,0.41522670181665,0.00217911709827867,-7.62871102519191,0.00420878301332772,-1.72580553249717,0.170299201948327,1.72312431661296,0.364013437035464,3.7676753021299,0.000272891487575921,0.000272891487575921,Positive-Sel,0.00196735723601246
PRAD,Prostate Adenocarcinoma,FUBP1,1607,3,0,3,292,1312,1,0.342582405112599,0.11419035906379,-2.37497879697269,0.396117973790422,0.188622994521936,0.86692148759242,1.67788851284802,0.374319365257982,-0.284146094351363,0.849505050239732,0.849505050239732,Negative-Sel,0.9432183580742
PRAD,Prostate Adenocarcinoma,SMAD2,1607,3,2,1,496,1108,0.228430228960922,0.491402454502483,0.005794245224783,-0.502064750336908,0.847433873124339,2.49413416915598,0.0515541489541311,3.4144542339258,0.145586135729641,1.67775060126986,0.110569585201546,0.110569585201546,Positive-Sel,0.29066833649
PRAD,Prostate Adenocarcinoma,ASXL1,1606,19,1,18,107,1480,1,0.243313766244091,0.0125296130894359,0.0900217208892395,0.933361295469468,0.221234040757374,0.688283033905329,0.268162016367601,0.859900152032284,0.157098879092894,0.858651937376332,0.858651937376332,Negative-Sel,0.944105861044703
PRAD,Prostate Adenocarcinoma,SOX9,1606,4,0,4,161,1441,1,0.301921351526648,0.14465215855234,1.10892522389172,0.615695576319004,2.1453269515255,0.0356565982208731,2.56215800362381,0.224909877860519,-0.114186604900383,0.940534468496203,0.940534468496203,Negative-Sel,0.976442348405301
PRAD,Prostate Adenocarcinoma,DNMT3A,1604,3,0,3,146,1455,1,0.249464185148473,0.221116834737548,1.22061640623827,0.605586533809163,-0.693811284778173,0.638637645839301,1.64508197565764,0.381145327296354,-0.117031399857676,0.937917488397238,0.937917488397238,Negative-Sel,0.976341240440376
PRAD,Prostate Adenocarcinoma,EP300,1604,3,1,2,310,1291,0.476415377778879,0.0424243297539076,0.914585750134493,-3.90265007211418,0.207075616315809,-1.50859137297725,0.257703767393969,1.23879420498089,0.485804165570388,1.20103086109395,0.301647678116738,0.301647678116738,Positive-Sel,0.576746214007179
PRAD,Prostate Adenocarcinoma,KLF4,1602,3,0,3,98,1501,1,0.460638488176767,0.00779625444479493,0.136113810956776,0.959198940315945,2.13944665218951,0.0752836368837617,2.9009180524497,0.190003885819603,0.662667759752111,0.710858355378561,0.710858355378561,Negative-Sel,0.879031882219704
PRAD,Prostate Adenocarcinoma,PMS2,1602,3,1,2,161,1438,0.273880088989325,0.345092025265603,0.182596420067276,-4.41075731883162,0.180498973115103,-1.10925073302832,0.449887177570427,1.53352318350158,0.414828700425926,2.34711925166769,0.064943185801728,0.064943185801728,Positive-Sel,0.198544256395815
PRAD,Prostate Adenocarcinoma,ARID1A,1600,9,1,8,209,1382,1,0.281513012059174,0.0317216465271722,1.11324487907234,0.450968786775769,1.12001162834773,0.118935216973762,1.29958715469611,0.464661690253365,-0.0937806541143213,0.918247793215424,0.918247793215424,Negative-Sel,0.968193680865143
PRAD,Prostate Adenocarcinoma,ARID2,1600,9,0,9,104,1487,1,0.359153710607128,0.00610866204176519,-0.304967260175427,0.847603067668106,1.8284275072744,0.0107657600147207,1.67367089397537,0.371988685551517,0.117866351825843,0.937616114251418,0.937616114251418,Negative-Sel,0.976341240440376
PRAD,Prostate Adenocarcinoma,BAP1,1599,3,3,0,149,1447,0.000843687548071204,0.307283038303274,0.32242500517068,-19.5641555056595,0.00142536816324967,-1.24225910985613,0.390667409138968,-0.401887070073484,0.813137509111365,5.09139683168112,3.3934534079072e-05,3.3934534079072e-05,Positive-Sel,0.000318778956500373
PRAD,Prostate Adenocarcinoma,CHEK2,1599,3,1,2,371,1225,0.548413482986291,0.299201997530951,0.213285291665192,-1.52412275078913,0.575687817068403,0.405162758008065,0.720141601644185,1.75786872330151,0.357287924006137,0.819165214801021,0.466585093843043,0.466585093843043,Negative-Sel,0.72076119230464
PRAD,Prostate Adenocarcinoma,PIK3R2,1599,4,0,4,147,1448,1,0.332167787443567,0.0523420569860149,-0.634815644466466,0.78202738738148,0.202120092620814,0.8505928031804,1.52826511170649,0.408493529278824,0.124954384888325,0.936648687115214,0.936648687115214,Negative-Sel,0.976331852742826
PRAD,Prostate Adenocarcinoma,SPOP,1599,211,9,202,122,1266,0.0221014677627109,0.18750236264315,2.65289390455337e-06,-1.70428349748947,1.82193593735169e-05,0.345945634390358,0.0481038822523799,0.480110605747395,0.307972139454817,-0.38426407599548,0.256326921815367,0.256326921815367,Negative-Sel,0.522772011597131
PRAD,Prostate Adenocarcinoma,NSD1,1598,3,0,3,141,1454,1,0.285921238368181,0.153063565844298,1.71524652245822,0.475763242979677,0.880256107403111,0.455680091522784,2.09254342716548,0.293888510203334,-0.000555639641115699,0.999714332055802,0.999714332055802,Negative-Sel,1
PRAD,Prostate Adenocarcinoma,CDH1,1597,6,5,1,594,997,0.030372307915808,0.30852419771292,0.105954986323978,-0.735722873860312,0.697237066563655,0.554296831581229,0.522223370474129,1.23197899641284,0.487247485994879,1.9132301897432,0.0218325025198676,0.0218325025198676,Positive-Sel,0.0848129797137713
PRAD,Prostate Adenocarcinoma,NOTCH1,1597,5,0,5,224,1368,1,0.353791935472595,0.0256501530110365,-2.47710108281899,0.267120122815931,-0.268947565429923,0.786319368991868,1.07109070546243,0.536380069198187,-0.265755447003925,0.855630247071671,0.855630247071671,Negative-Sel,0.943933724527466
PRAD,Prostate Adenocarcinoma,RNF43,1597,10,8,2,178,1409,1.07935614441778e-06,0.406706928389287,0.0108457629081126,-7.66482088533647,8.8421337536948e-05,-0.22043292440829,0.781521401319489,0.421326605815089,0.803423025091071,3.97491346794156,1.10518380003199e-08,1.10518380003199e-08,Positive-Sel,1.64714893273999e-07
PRAD,Prostate Adenocarcinoma,BRCA1,1596,5,3,2,275,1316,0.0397489559130871,0.0973725463750791,0.690970589996013,0.662449301671024,0.735031494582356,-1.071169047342,0.432929986901432,2.3331215985051,0.0546031255797939,1.68506412704325,0.0500769804377104,0.0500769804377104,Positive-Sel,0.163409094059897
PRAD,Prostate Adenocarcinoma,JAK1,1596,16,11,5,228,1352,1.50017329009923e-06,0.25111753093376,0.0121897238484074,2.66212457066447,0.0299359920253492,0.141721363720745,0.848275863546262,1.13420783768691,0.513573304029731,2.08079919888529,6.2072684296699e-05,6.2072684296699e-05,Positive-Sel,0.000537500897541248
PRAD,Prostate Adenocarcinoma,KMT2A,1596,4,0,4,288,1304,1,-0.0833176112326684,0.843953005920808,4.7433617098647,0.0776650503281455,-0.125056570717154,0.937951512326308,2.26204749422618,0.264686155851334,-0.589305050811764,0.687251733594457,0.687251733594457,Negative-Sel,0.86675361031034
PRAD,Prostate Adenocarcinoma,SETD2,1596,8,0,8,141,1447,1,0.303225824479995,0.0713712524077372,-4.14776097054647,0.0479558900892417,0.502232849363345,0.48302574423559,1.01362779385732,0.554789539642839,-0.0295933262251847,0.983917298418309,0.983917298418309,Negative-Sel,0.993720095101882
PRAD,Prostate Adenocarcinoma,SPEN,1595,14,2,12,231,1350,1,0.311118586654455,0.00476756082935959,-0.68504438835105,0.604995727315888,0.948428766954114,0.114765930681421,1.99668036303125,0.0803691220901174,0.259850760349468,0.728132337120116,0.728132337120116,Negative-Sel,0.887130428573692
PRAD,Prostate Adenocarcinoma,ASXL2,1592,18,10,8,143,1431,1.12894154146831e-06,0.335325173018866,0.00216501882793152,-4.72589019590795,0.000465106611813759,-0.270377058694371,0.656884869730607,1.55088619921656,0.191162395742683,3.11454964977523,1.5695014843331e-08,1.5695014843331e-08,Positive-Sel,2.31688314353934e-07
PRAD,Prostate Adenocarcinoma,ATR,1592,4,0,4,72,1516,1,0.373836275693941,0.0746576379702748,-2.93183950411289,0.307187644058654,0.246997446307853,0.826416867485343,1.64855050903297,0.380377733821557,1.39049300152218,0.441819011285022,0.441819011285022,Positive-Sel,0.707661066717502
PRAD,Prostate Adenocarcinoma,TSC2,1589,6,0,6,127,1456,1,0.28388925052794,0.0616481408811027,-1.00193226160989,0.579968008600766,-1.63077764003545,0.182501313813856,0.827109828277454,0.619282624294305,-0.160769040588837,0.911906489997174,0.911906489997174,Negative-Sel,0.966180606054493
PRAD,Prostate Adenocarcinoma,BRIP1,1587,5,1,4,149,1433,0.391706770805959,0.361176462884171,0.00724109230364278,1.01062197549816,0.611119279206304,-0.878347243831002,0.524165543359069,1.63913523954749,0.37945177974789,0.889393654175709,0.402983648567452,0.402983648567452,Negative-Sel,0.678487774377004
PRAD,Prostate Adenocarcinoma,CIC,1587,4,1,3,265,1318,0.52029703690809,0.0586581474876622,0.844973676266129,0.178759579538357,0.936358989417784,0.0812390400987832,0.938892325167234,1.38898669110072,0.442632159628947,0.678051871284774,0.524672399529084,0.524672399529084,Negative-Sel,0.765198679559327
PRAD,Prostate Adenocarcinoma,RYBP,1585,4,0,4,217,1364,1,0.158054394945112,0.481688016930873,0.39944461649862,0.847602088962784,-1.24654696628551,0.353898551995081,1.19946513177178,0.497747493074276,-0.706692330856395,0.602517939365931,0.602517939365931,Negative-Sel,0.816348606658385
PRAD,Prostate Adenocarcinoma,NCOR1,1584,11,6,5,449,1124,0.0877628287719223,0.352295749657563,0.00062833571885712,-0.182450815560447,0.901149358039676,0.206299531493386,0.795896240415582,2.09907848908894,0.0701773286102754,0.912188606187587,0.141718734716548,0.141718734716548,Negative-Sel,0.346473247335408
PRAD,Prostate Adenocarcinoma,PIK3R1,1583,23,10,13,481,1079,0.254525593023132,0.287970284778843,0.000558936456860781,-0.165477432435302,0.864173354891324,-1.51266834323983,0.0333511240127454,-0.233963085771841,0.867358399081181,0.502230536769219,0.247796528516066,0.247796528516066,Negative-Sel,0.512038639551678
PRAD,Prostate Adenocarcinoma,FOXP1,1582,10,2,8,196,1376,0.361867328483671,0.101640628235526,0.534616821469584,-1.0118924167956,0.488129922012717,-1.07137037454321,0.192910403726922,0.359594101589859,0.81586091355462,0.568990879025024,0.456174447516052,0.456174447516052,Negative-Sel,0.716695590028787
PRAD,Prostate Adenocarcinoma,APC,1576,121,108,13,326,1129,2.48946488858038e-50,0.291673421701229,7.60042203618028e-08,-3.02683651863726,1.90105077235714e-08,-0.335662912864377,0.217357412510987,0.35661983118288,0.553601510805964,3.57244307236697,1.70827142242721e-31,1.70827142242721e-31,Positive-Sel,8.82606901587393e-30
PRAD,Prostate Adenocarcinoma,FAT1,1574,6,0,6,240,1328,0.599135480119085,0.2280635360961,0.241651674607275,-0.825121562868641,0.663824838478592,-0.511178464859854,0.585815398601604,0.769452250851601,0.641907430510386,-1.01659927805401,0.447142820662131,0.447142820662131,Negative-Sel,0.710842432847491
PRAD,Prostate Adenocarcinoma,GRIN2A,1574,3,0,3,178,1393,1,0.190695855617655,0.520564163903925,1.22148850005205,0.616250059781818,0.664221848600983,0.569874739916228,1.949034724154,0.320066855513407,-0.0279436811289108,0.985298158725231,0.985298158725231,Negative-Sel,0.993720095101882
PRAD,Prostate Adenocarcinoma,TCF7L2,1573,3,2,1,416,1154,0.174139995989744,0.272369369514912,0.205151855385294,-2.24250316350542,0.421585390210199,0.606349300767902,0.606913665189377,1.80083750751761,0.349459855695342,1.8687941193817,0.095767964682435,0.095767964682435,Positive-Sel,0.258157122187433
