ONCOTREE_CODE,CANCER_TYPE_DETAILED,Hugo_Symbol,n,n_mutated,n_biallelic,n_het,n_loh,n_wt,pval,CVR_TMB_SCORE_coeff,CVR_TMB_SCORE_pvalue,fga_coeff,fga_pvalue,PRIM_METPrimary_coeff,PRIM_METPrimary_pvalue,PRIM_METUnknown_coeff,PRIM_METUnknown_pvalue,has_lohTRUE_coeff,has_lohTRUE_pvalue,logistf_pval,logistf_selection_type,logistf_qval
IDC,Breast Invasive Ductal Carcinoma,CTCF,2564,20,13,7,1382,1162,0.375978891261803,0.144149464298734,0.0320221770912934,-1.81083723362501,0.0398805094711829,-0.743035779439432,0.135574592905549,0.700547393542047,0.463831888223231,0.482150750154907,0.30524974303669,0.30524974303669,Negative-Sel,0.799518412722868
IDC,Breast Invasive Ductal Carcinoma,ARID1B,2563,29,8,21,953,1581,0.336210322461498,0.255507292610099,2.08886060004687e-07,1.02631412804658,0.177316060344939,-0.119349461942346,0.7726535185049,0.530873320218077,0.56918254122099,-0.551374135006605,0.174737368717907,0.174737368717907,Negative-Sel,0.673805274046937
IDC,Breast Invasive Ductal Carcinoma,FAT1,2563,50,16,34,909,1604,0.655897424215422,0.215302401026866,5.23962986331839e-08,1.3234144838963,0.0326881942085676,-0.466481383120921,0.140153837583018,-0.194756189792788,0.813775148602787,-0.70245038940308,0.0309628198707963,0.0309628198707963,Negative-Sel,0.323479986544898
IDC,Breast Invasive Ductal Carcinoma,FLCN,2563,7,3,4,1618,938,0.269748301508027,0.0748275265121909,0.555793191142464,3.33821947215496,0.03815288970798,-1.21353135962798,0.147221231923993,0.20905124460568,0.890590392800404,-1.36478397339595,0.0640263743236471,0.0640263743236471,Negative-Sel,0.46700602164151
IDC,Breast Invasive Ductal Carcinoma,SUZ12,2563,4,1,3,1061,1498,0.646421517994154,0.252708502400691,0.0418820942279092,0.3285823344299,0.860423442503444,0.415648307887269,0.668965618327396,1.36389856005578,0.454595059606994,-0.894363531793941,0.393591520937128,0.393591520937128,Negative-Sel,0.84713790987018
IDC,Breast Invasive Ductal Carcinoma,BLM,2561,12,1,11,663,1886,0.318147010917457,0.266725374736558,0.000132116398652182,1.32524323425703,0.239212203149101,0.568779077603458,0.341802078833122,0.607360871796018,0.70736752288111,-1.32747606366006,0.0876616367071364,0.0876616367071364,Negative-Sel,0.526466942538186
IDC,Breast Invasive Ductal Carcinoma,CHEK2,2561,9,3,6,1188,1364,0.516626935861348,0.207548686170836,0.0176314690147507,-0.582831738315106,0.633733623444357,0.0147378786219016,0.982622445552455,0.509557903360858,0.749522123264472,-0.351502861937868,0.595981822351757,0.595981822351757,Negative-Sel,0.906116367369334
IDC,Breast Invasive Ductal Carcinoma,GRIN2A,2561,36,1,35,396,2129,0.0337546873276703,0.225254516383481,1.48710223635273e-06,2.54392959688541,0.000546257402761041,0.3953285510052,0.288931084630843,0.449480864573453,0.627079263009297,-1.90251516118377,0.00297201786394563,0.00297201786394563,Negative-Sel,0.0730905986186275
IDC,Breast Invasive Ductal Carcinoma,DNMT3B,2560,9,1,8,279,2272,1,0.200771710437324,0.036856700349074,-0.881900514125797,0.480944928747458,0.344221147854233,0.606123286307262,0.672493317834771,0.681372782688098,0.44930359388264,0.63879160022868,0.63879160022868,Negative-Sel,0.919336251347332
IDC,Breast Invasive Ductal Carcinoma,ERCC2,2560,9,2,7,571,1980,1,0.171685085767284,0.0949253776323608,5.67191086123897,0.0025806139124156,0.4219019532488,0.542729626342362,0.626413011792078,0.701279647016851,-0.167867040320415,0.820325881281387,0.820325881281387,Negative-Sel,0.961064999410466
IDC,Breast Invasive Ductal Carcinoma,SMARCA4,2560,21,5,16,732,1807,0.80951678533755,0.230200069643703,4.74701743750083e-05,0.841199188117704,0.363080822073998,-0.361629794220042,0.464416406717311,0.781643841530465,0.420029455355561,-0.278621441692822,0.587316070048268,0.587316070048268,Negative-Sel,0.900812114212305
IDC,Breast Invasive Ductal Carcinoma,CIC,2558,15,2,13,541,2002,0.750879952284947,0.132200887376526,0.0815858644864588,2.62241608465054,0.0202973228851687,-1.24583507421741,0.0512168255731534,1.27243688239431,0.119443880331036,-0.690363608791631,0.286312181194365,0.286312181194365,Negative-Sel,0.777707720863222
IDC,Breast Invasive Ductal Carcinoma,KMT2A,2558,30,11,19,1421,1107,0.0407733089672791,0.202422518950607,4.92138567145251e-05,0.636650633887161,0.380474447925049,-0.307256635867124,0.45164369000372,0.335293370991161,0.711519021639759,-0.703346847049479,0.0633716844766626,0.0633716844766626,Negative-Sel,0.466608301597669
IDC,Breast Invasive Ductal Carcinoma,STK11,2558,8,4,4,991,1559,0.718865265616792,0.283444144926761,0.00671592664601428,-2.37778824431046,0.0938253418093709,1.93290373234356,0.0189327744287623,2.04823619434366,0.306602252429263,0.976037879124547,0.198912798472902,0.198912798472902,Negative-Sel,0.717392685512001
IDC,Breast Invasive Ductal Carcinoma,KEAP1,2556,8,3,5,729,1819,0.69630629406812,0.19194447633545,0.0414035265548169,-0.0139509507006191,0.992076681582429,-0.206086458981205,0.77242456129274,0.545946532883904,0.733490260090159,0.394505508353638,0.591601601847556,0.591601601847556,Negative-Sel,0.903826746308058
IDC,Breast Invasive Ductal Carcinoma,ARID2,2555,27,4,23,390,2138,1,0.224041982817265,3.57848438015118e-06,1.15017390332106,0.167469124307931,-1.54244248341401,0.00222328777100145,0.184636512155553,0.834194494162511,-0.119746785263664,0.823377884116174,0.823377884116174,Negative-Sel,0.962628161530857
IDC,Breast Invasive Ductal Carcinoma,SMAD4,2555,5,2,3,812,1738,0.656411956939047,0.166581335245765,0.183178992123776,0.880566043800659,0.611867591850955,-0.124982218307411,0.884183791340931,0.831866231116936,0.621255390385912,0.0865560475473325,0.920641195611729,0.920641195611729,Negative-Sel,0.978513279254191
IDC,Breast Invasive Ductal Carcinoma,ERCC4,2553,14,1,13,307,2232,1,0.171150486657517,0.0483357571988052,1.52763007671486,0.161680483236967,1.07449582643604,0.0624138576095338,0.630515233804402,0.698538670561635,-0.677176265950526,0.412133989665852,0.412133989665852,Negative-Sel,0.84713790987018
IDC,Breast Invasive Ductal Carcinoma,NKX3-1,2552,3,1,2,1505,1044,0.571566815499672,0.211254604519975,0.175516599913648,-2.27138431194002,0.247049040883033,-0.123733272003856,0.920284901726827,2.83006339727466,0.0335117487769332,-0.668547896156444,0.530774649155338,0.530774649155338,Negative-Sel,0.890714221016113
IDC,Breast Invasive Ductal Carcinoma,PALB2,2552,19,2,17,307,2226,1,0.244096280772094,1.27231236825009e-05,1.3791410786317,0.153514917447151,-0.501312582469109,0.328188264226526,-0.347277694082356,0.801184378305558,-0.339049678806281,0.617823585552239,0.617823585552239,Negative-Sel,0.914833142788461
IDC,Breast Invasive Ductal Carcinoma,KMT2D,2551,49,3,46,444,2058,0.0351096083375379,0.236766909724575,1.61492486050463e-09,0.533111055682257,0.378473087048886,-0.244481769519034,0.464211840905098,0.581330613865338,0.426694177072547,-1.0594718193212,0.0362372784499943,0.0362372784499943,Negative-Sel,0.349646465840484
IDC,Breast Invasive Ductal Carcinoma,SOCS1,2551,4,0,4,317,2230,1,0.262324185849549,0.0425159972619712,-0.972261240945429,0.579171819531765,1.20441848334865,0.236693727236918,1.93934642120221,0.329602314441118,-0.305504601557698,0.841081134515447,0.841081134515447,Negative-Sel,0.969556428595951
IDC,Breast Invasive Ductal Carcinoma,CDKN1A,2550,4,0,4,371,2175,1,0.248487743276275,0.0387229574674338,2.30287440859448,0.237345630178252,0.453916076791606,0.632004937137726,1.43957250234432,0.435383720625034,-0.668032266955749,0.626341004224678,0.626341004224678,Negative-Sel,0.918269753625967
IDC,Breast Invasive Ductal Carcinoma,TP63,2550,15,2,13,421,2114,1,0.247117113871092,0.000982583658992398,3.39038901746943,0.00354360615167881,0.954533206728993,0.0918384537205503,2.1024261552151,0.0233866709754969,-0.663652066699423,0.310766238355076,0.310766238355076,Negative-Sel,0.800818122744495
IDC,Breast Invasive Ductal Carcinoma,ASXL1,2549,19,0,19,250,2280,0.24782947221796,0.263112244049013,4.22475501549169e-06,0.249194820612078,0.778057153128613,0.235556269077175,0.636108812921623,1.1267550909465,0.270162068964278,-1.44598470653792,0.203936522812214,0.203936522812214,Negative-Sel,0.717392685512001
IDC,Breast Invasive Ductal Carcinoma,NSD1,2548,31,7,24,628,1889,1,0.217671589137705,1.2482666648661e-05,1.00215856467832,0.191455433981669,0.178557047469069,0.649048838845899,0.587774710803584,0.531545558562086,-0.35078278435309,0.427179505963874,0.427179505963874,Negative-Sel,0.84713790987018
IDC,Breast Invasive Ductal Carcinoma,PTPRD,2547,33,5,28,1002,1512,0.00358346948398259,0.197276421893393,0.000105421948319862,2.67230110451099,0.000230796387245102,0.0536726536812082,0.88675888561483,-0.894047130789861,0.47698473196434,-1.54757906802655,0.000175707677371628,0.000175707677371628,Negative-Sel,0.00904243769288435
IDC,Breast Invasive Ductal Carcinoma,WT1,2545,16,5,11,712,1817,0.783217826578245,0.168291937929497,0.0178021631442826,3.84143853119584,0.00131807735697331,-0.0712243976825696,0.890821259836213,-0.265242572924581,0.850556528380307,-0.376383831880924,0.470107158247882,0.470107158247882,Negative-Sel,0.865757317939606
IDC,Breast Invasive Ductal Carcinoma,AXIN1,2544,12,1,11,477,2055,0.708661289924519,0.220471677669846,0.00483745230128918,-0.613675974051535,0.632758918239933,-0.823683433674744,0.263272511849595,0.300582031194818,0.845172180128996,-0.155825998688256,0.863888720784368,0.863888720784368,Negative-Sel,0.97339769830383
IDC,Breast Invasive Ductal Carcinoma,IFNGR1,2544,8,3,5,835,1701,0.723416132582427,0.42256830792396,1.85497097349163e-07,-0.103750855820529,0.937439434866924,2.27991559471002,0.00600053587272831,2.50335128911088,0.232491255872357,0.33045910824115,0.650751778409813,0.650751778409813,Negative-Sel,0.923393777913574
IDC,Breast Invasive Ductal Carcinoma,PIK3R2,2544,8,0,8,516,2020,0.371717834644643,0.128413352163216,0.235655537564694,0.0368041592535822,0.977125697282593,0.0415132382517719,0.952410226842721,0.587501662955846,0.716416704496508,-1.51800602335144,0.201092522168276,0.201092522168276,Negative-Sel,0.717392685512001
IDC,Breast Invasive Ductal Carcinoma,PPP2R1A,2544,8,2,6,604,1932,1,0.189678214911445,0.0926588649453768,-0.141172941175365,0.923858486709037,-0.151196465676203,0.860942747522613,2.53410779329368,0.00998165105212623,0.316575073116447,0.700730590887973,0.700730590887973,Negative-Sel,0.937303423190343
IDC,Breast Invasive Ductal Carcinoma,CDH1,2543,12,7,5,1379,1152,1,0.145875355389495,0.104774511204849,-0.0129337463907478,0.990499530642399,0.111246397595767,0.847599553533069,0.25483431436647,0.867548595718073,0.125215163440345,0.824563789058652,0.824563789058652,Negative-Sel,0.96279948310672
IDC,Breast Invasive Ductal Carcinoma,NOTCH4,2539,34,2,32,418,2087,0.105219117790694,0.209194909178041,1.97203301492976e-05,1.64675186243363,0.0193339691336741,0.286242615100961,0.431328990721162,-0.615189226778061,0.639611151375476,-1.16096220996924,0.0419575365020575,0.0419575365020575,Negative-Sel,0.378571408893564
IDC,Breast Invasive Ductal Carcinoma,PTPRT,2538,25,3,22,368,2145,1,0.211392160062258,7.08137346248083e-05,1.39910735126921,0.0892852656454759,0.00284331027373745,0.994644956646684,-0.534727547185803,0.688284545088586,-0.489933195441262,0.383201703802117,0.383201703802117,Negative-Sel,0.84713790987018
IDC,Breast Invasive Ductal Carcinoma,KMT2B,2534,20,1,19,452,2062,0.234694522121678,0.162019385969525,0.0196357516989648,1.29596478782809,0.134167146381865,0.456837825661949,0.318297086957804,-0.19924367178087,0.888271627908768,-1.25717108511901,0.0794865701880394,0.0794865701880394,Negative-Sel,0.504322325462469
IDC,Breast Invasive Ductal Carcinoma,DAXX,2532,8,0,8,367,2157,0.611990516437461,0.261584309755403,0.00423921908445601,0.517159816236004,0.688665874445962,0.682032468503204,0.370676076539623,2.32740800195597,0.055611101593556,-1.23345063257026,0.31339149523386,0.31339149523386,Negative-Sel,0.802686603921565
IDC,Breast Invasive Ductal Carcinoma,EED,2531,4,0,4,1010,1517,0.155483428674633,-0.0149894024588293,0.954528261569582,-1.13095712296894,0.522361396460779,0.417650184728414,0.671350742897343,1.50904454395397,0.423051798516904,-1.61033582533309,0.201501556645173,0.201501556645173,Negative-Sel,0.717392685512001
IDC,Breast Invasive Ductal Carcinoma,SDHA,2529,5,0,5,410,2114,1,0.380705160068091,0.00116412004539768,1.35755850290018,0.444308613079449,1.97170672104499,0.0656102550094425,2.4900799025469,0.241506166266579,-1.0187635426099,0.439542400914789,0.439542400914789,Negative-Sel,0.851211381283763
IDC,Breast Invasive Ductal Carcinoma,TSC2,2529,19,4,15,393,2117,0.523674205739565,0.200241085353745,0.00248860980367849,1.02066652442268,0.314290969113711,-0.294409184605563,0.561854234779912,-0.255190302128482,0.855410874605899,0.376912165366973,0.522670688807662,0.522670688807662,Negative-Sel,0.887052136564276
IDC,Breast Invasive Ductal Carcinoma,TNFAIP3,2528,9,0,9,809,1710,0.0654118702506279,0.216205491554859,0.027540979992741,1.95390548051761,0.129471878610399,1.39590256015762,0.0476725382938058,1.21791091735761,0.496623049680813,-2.07630662164135,0.049968779560868,0.049968779560868,Negative-Sel,0.419539618290755
IDC,Breast Invasive Ductal Carcinoma,CREBBP,2527,32,4,28,394,2101,0.807892049723411,0.182555533960309,0.00046691372666563,1.36654476202084,0.0710428408416788,0.123852110348735,0.74992941490769,0.52893133105853,0.569701432610903,-0.434383859899596,0.393325254608499,0.393325254608499,Negative-Sel,0.84713790987018
IDC,Breast Invasive Ductal Carcinoma,NOTCH3,2527,25,4,21,608,1894,0.481501114316657,0.202644187069274,0.000907289881980966,2.87125798360881,0.00258986879501977,0.500797877034067,0.267973475240585,-0.208235663251991,0.883339549567465,-0.514779529599465,0.321658134066253,0.321658134066253,Negative-Sel,0.81188733385115
IDC,Breast Invasive Ductal Carcinoma,SPEN,2523,35,10,25,838,1650,0.592554545862884,0.1988533194314,1.91247266848604e-05,-0.0341642653664074,0.959228631384867,-0.440202056522041,0.243240066505092,0.721970809323863,0.333893868348873,-0.291661223603311,0.433752651606586,0.433752651606586,Negative-Sel,0.848839969362817
IDC,Breast Invasive Ductal Carcinoma,MEN1,2521,16,10,6,555,1950,0.00063062163791082,0.161555891605787,0.0331127629118371,-1.85128012789615,0.0660561430607458,-0.867932979471405,0.116295754464473,0.73629518904831,0.447695807885237,1.9029513634608,0.000218790438527794,0.000218790438527794,Positive-Sel,0.0110548841576134
IDC,Breast Invasive Ductal Carcinoma,ATM,2520,27,13,14,1363,1130,0.562092906499124,0.196847430080235,0.000102839418948064,0.353754757235705,0.639352384769221,-0.578666657207321,0.169654397119427,-0.797502958257547,0.529805176741075,-0.238832021953736,0.53875388683006,0.53875388683006,Negative-Sel,0.892019184646375
IDC,Breast Invasive Ductal Carcinoma,RUNX1,2519,17,4,13,573,1929,1,0.143967299890399,0.0630786261719436,-0.628480559706369,0.519140761139783,-0.0494367161549825,0.924727505142788,1.15356703913415,0.259747885540015,0.228229187534096,0.696717222045519,0.696717222045519,Negative-Sel,0.937303423190343
IDC,Breast Invasive Ductal Carcinoma,TOP1,2518,4,0,4,310,2204,1,0.048619792450607,0.815890714660663,2.26126113262629,0.307361398085743,-0.398108596516743,0.702375199340263,1.0115777053006,0.560799541050485,-0.394905700307804,0.785905629076231,0.785905629076231,Negative-Sel,0.952776917946981
IDC,Breast Invasive Ductal Carcinoma,PIK3R1,2517,7,2,5,754,1756,1,0.0743877473344577,0.547361783858914,2.38358461119335,0.1413308898419,-0.595519096194231,0.43644472673,0.331810067445533,0.830939885535886,-0.472335070728779,0.548647993665203,0.548647993665203,Negative-Sel,0.894632375716586
IDC,Breast Invasive Ductal Carcinoma,NOTCH2,2516,20,1,19,440,2056,0.232470377299859,0.180094810303113,0.00594289637029155,1.26461631602085,0.160111065449579,0.168246189524841,0.734067176521951,1.69195225564971,0.0496003123036981,-1.14606712623401,0.117833987151393,0.117833987151393,Negative-Sel,0.580603989882483
IDC,Breast Invasive Ductal Carcinoma,CDC73,2513,12,1,11,245,2256,1,0.146283765290823,0.0684233789855548,-0.0348471274340641,0.975289709615127,-0.886048074065873,0.150455760746724,-0.133521765730918,0.925612695337752,0.0296521304827688,0.973677086242112,0.973677086242112,Negative-Sel,0.992482162328359
IDC,Breast Invasive Ductal Carcinoma,NCOR1,2510,28,12,16,1639,843,0.0148930366022159,0.293417812645318,4.0373131504623e-09,2.93464832546119,0.000314554651627552,0.709274060579045,0.0858070247235604,-0.219651899866886,0.876664836803677,-1.7420564893671,2.80845016662479e-05,2.80845016662479e-05,Negative-Sel,0.0018100804933694
IDC,Breast Invasive Ductal Carcinoma,FH,2509,11,0,11,257,2241,0.616870576932044,0.290025761110015,8.00814978961784e-05,0.465589084360913,0.694843508644102,0.547861745744682,0.406789829962849,0.718007600159565,0.663650722855008,-1.05399075318747,0.40003930837358,0.40003930837358,Negative-Sel,0.84713790987018
IDC,Breast Invasive Ductal Carcinoma,TBX3,2509,37,8,29,737,1735,0.364926934079148,0.184218981072394,0.000392624034418754,-0.389023681292593,0.56726677654102,0.612452161638084,0.0900673717831116,-0.485151045310995,0.717598399112476,-0.353633730448978,0.404315093560292,0.404315093560292,Negative-Sel,0.84713790987018
IDC,Breast Invasive Ductal Carcinoma,PARP1,2506,14,0,14,260,2232,0.385803250084006,0.136768103539883,0.0974745011890953,2.19974005317811,0.0431216286633598,0.0944969981222364,0.864960176984867,1.10883631013828,0.27932689035037,-1.59028450050772,0.154045145340996,0.154045145340996,Negative-Sel,0.643512016762487
IDC,Breast Invasive Ductal Carcinoma,SOX9,2500,8,2,6,882,1610,0.720143563853759,0.0306886805388381,0.840731804280994,2.35806827983261,0.170762328553225,-0.449400374796222,0.574934039284504,0.523979834109002,0.74364870856923,-0.491463505212686,0.551842276841998,0.551842276841998,Negative-Sel,0.894632375716586
IDC,Breast Invasive Ductal Carcinoma,SOX17,2497,15,0,15,373,2109,0.147876165435472,0.202533011970215,0.00787363215613057,2.16365851662722,0.0647046576907698,-0.233683420877684,0.698707876528359,0.0344333114738892,0.981423867022363,-1.83807181549832,0.0881477883033246,0.0881477883033246,Negative-Sel,0.526845508321166
IDC,Breast Invasive Ductal Carcinoma,BRCA1,2496,15,4,11,1200,1281,0.120787006243582,0.268267596495795,0.000208402598456225,3.11352496958671,0.00359809789437693,0.754613006476739,0.161521739553695,0.141040297144104,0.925746896792637,-1.807867322704,0.00136056403213347,0.00136056403213347,Negative-Sel,0.0429904819591023
IDC,Breast Invasive Ductal Carcinoma,CBFB,2496,30,30,0,1280,1186,3.56620310521641e-09,0.157357598199168,0.0184801517006049,-2.41508493382234,0.000849458781956081,0.984871698071312,0.0221097873874717,1.23099015213524,0.238782582269968,3.83749125545599,5.90376337816778e-08,5.90376337816778e-08,Positive-Sel,8.63503075154119e-06
IDC,Breast Invasive Ductal Carcinoma,ARID1A,2489,34,9,25,840,1615,0.466383406135731,0.191203326643504,0.000221666979529966,1.65569397056424,0.0259422086023635,0.117192636239932,0.754868471697447,0.389582210040447,0.669171543226087,-0.419435175085337,0.273199458861119,0.273199458861119,Negative-Sel,0.777707720863222
IDC,Breast Invasive Ductal Carcinoma,PRDM1,2489,11,1,10,857,1621,0.11039028025315,0.278849555660399,0.000172043792039278,-1.64869356531436,0.156170683699775,-0.160209646309764,0.811387816605443,0.463645658301576,0.770580305499674,-1.24287396777799,0.113684394621699,0.113684394621699,Negative-Sel,0.576512650827924
IDC,Breast Invasive Ductal Carcinoma,ARID5B,2488,13,0,13,482,1993,0.085975231021484,0.276310570875352,0.000172915694827136,1.41862099503132,0.210940556380571,0.00434383185429659,0.994534539178776,1.36483775966409,0.201073834072449,-2.11883611293789,0.041446114910151,0.041446114910151,Negative-Sel,0.376546148958093
IDC,Breast Invasive Ductal Carcinoma,CDKN2B,2479,3,1,2,968,1508,1,0.28952315371337,0.00704857393145475,-0.675127755218756,0.745672061579382,-1.47579121453755,0.282967177407191,1.20165087351704,0.50051666466546,-0.13706998565369,0.898253303410594,0.898253303410594,Negative-Sel,0.975751041209758
IDC,Breast Invasive Ductal Carcinoma,BRCA2,2477,29,7,22,1080,1368,0.0373961458802635,0.226978815210613,6.45719257275079e-06,1.39595221720587,0.0725556644776888,-0.155122638852055,0.719131120554768,1.06712556085543,0.17878038957812,-0.965915189655357,0.0210111236994588,0.0210111236994588,Negative-Sel,0.25722428528985
IDC,Breast Invasive Ductal Carcinoma,FOXA1,2477,35,1,34,661,1781,0.00036670100259475,0.220697829317128,3.27242131605843e-05,-1.50781776614326,0.0310811656487588,0.980346698373704,0.0151110034258835,1.63270573850868,0.0569489567155053,-1.71329672226578,0.0138198166618265,0.0138198166618265,Negative-Sel,0.194129898957692
IDC,Breast Invasive Ductal Carcinoma,NF1,2475,28,10,18,970,1477,0.846305407807562,0.208604311035088,5.75259412847196e-05,0.831440606053605,0.294853646312418,-0.421134312485175,0.305575978587447,-0.792127267189791,0.532470110135019,-0.55062947355448,0.190905901756942,0.190905901756942,Negative-Sel,0.709261364949922
IDC,Breast Invasive Ductal Carcinoma,RB1,2475,17,11,6,1168,1290,0.22257478587384,0.122251319015944,0.0864757502273941,-0.253335597124315,0.798702769237121,-1.32709025261443,0.0159541737409338,-0.611555452977738,0.641314739713928,0.588215926385337,0.2416547742317,0.2416547742317,Negative-Sel,0.755756459225636
IDC,Breast Invasive Ductal Carcinoma,RNF43,2464,8,0,8,880,1576,0.0568687581763556,0.222918398308063,0.0125133193760952,2.3652424653274,0.0811889021758434,0.168404679746684,0.819801573759389,0.567725274013641,0.725634452775851,-2.90726667050288,0.00385477004318557,0.00385477004318557,Negative-Sel,0.0830419065892458
IDC,Breast Invasive Ductal Carcinoma,AXIN2,2461,11,3,8,846,1604,0.757644327751175,0.207878133406776,0.0148978489570621,1.56893399872331,0.195008772559243,0.945261316331574,0.129093390925267,0.734803704253481,0.656967831181765,-0.832736796202093,0.206335221658092,0.206335221658092,Negative-Sel,0.717654043789534
IDC,Breast Invasive Ductal Carcinoma,MAP2K4,2459,28,23,5,1629,802,0.106216028069945,0.0482867482685667,0.499506393699798,-0.923071672400621,0.241595433589506,0.213815949581233,0.580158264379584,-0.502450950477155,0.707570266352417,0.93927315341383,0.052089281766893,0.052089281766893,Negative-Sel,0.423820903443697
IDC,Breast Invasive Ductal Carcinoma,CDKN2A,2457,8,4,4,945,1504,0.495146877841253,0.191322718284818,0.0482954515470135,0.285256664363547,0.837900575922978,-0.220939171924106,0.754840288308779,0.423474725949561,0.787965849186341,0.30032725773808,0.66224872488293,0.66224872488293,Negative-Sel,0.926833653915428
IDC,Breast Invasive Ductal Carcinoma,SPOP,2457,5,2,3,947,1505,1,0.196414048294259,0.108276411305826,-0.760855344028834,0.702112900731575,-0.728558063213904,0.460039250138219,0.866863707557464,0.609108921848406,0.444755932651375,0.657442676284941,0.657442676284941,Negative-Sel,0.926487422614528
IDC,Breast Invasive Ductal Carcinoma,RAD51C,2438,4,1,3,870,1564,1,0.213419466407121,0.155711737964655,-0.403159012031941,0.83367261774888,1.02919617368915,0.301837476212942,1.71898420042763,0.373914266099002,-0.439500859293307,0.694387995014825,0.694387995014825,Negative-Sel,0.937303423190343
IDC,Breast Invasive Ductal Carcinoma,KMT2C,2432,41,14,27,488,1903,0.0486759590201497,0.203987415288666,2.67668601783289e-05,0.812247579465558,0.240011033398871,0.321646757990231,0.380862347361023,1.35146044365749,0.0529514935392729,0.643035095526747,0.0743291629777472,0.0743291629777472,Negative-Sel,0.492985069009927
IDC,Breast Invasive Ductal Carcinoma,MST1,2419,4,2,2,1022,1393,1,0.202343119489862,0.129198258950829,3.05770303916707,0.153141445849015,0.345672964525554,0.711947521109481,1.17911347103644,0.508051571419454,-0.40670831454605,0.659479488613793,0.659479488613793,Negative-Sel,0.926833653915428
IDC,Breast Invasive Ductal Carcinoma,INHA,2416,4,2,2,655,1757,0.299160833482591,0.33813839632651,0.0030285895718708,-0.998343653085337,0.606644347868739,1.45080135712631,0.156833620224474,2.28946968002221,0.27065440210622,1.04766014798399,0.296867007677902,0.296867007677902,Positive-Sel,0.790725294795951
IDC,Breast Invasive Ductal Carcinoma,SH2B3,2415,13,2,11,653,1749,0.533353274780077,0.143285847139846,0.0916754736399836,1.93232892618452,0.0842832745201714,0.127508463512494,0.820757187444805,0.0952436862611088,0.94901543245543,-1.01766802207068,0.130161776955026,0.130161776955026,Negative-Sel,0.605895440800697
IDC,Breast Invasive Ductal Carcinoma,MAP3K1,2411,30,8,22,643,1738,1,0.218273834794686,7.33133119794616e-05,-0.568311400654122,0.478228919580794,0.310515858836418,0.437393862431402,-0.375041913485724,0.784189500132974,0.176761444697643,0.699557439549931,0.699557439549931,Negative-Sel,0.937303423190343
IDC,Breast Invasive Ductal Carcinoma,FOXO1,2409,7,3,4,1187,1215,1,0.222689506974624,0.0239133455808773,2.26521922756974,0.144512104578187,0.382819786991697,0.630342587464632,2.03258233179363,0.083777833273928,-0.534892544286807,0.463744394898388,0.463744394898388,Negative-Sel,0.860566380060962
IDC,Breast Invasive Ductal Carcinoma,ETV6,2408,7,1,6,485,1916,1,0.213748745740456,0.047308860417718,0.935544493815402,0.542098660750028,0.375909766795252,0.639921333378066,1.0063418444925,0.559570535273462,-0.15084672167004,0.86967118878816,0.86967118878816,Negative-Sel,0.974569520402562
IDC,Breast Invasive Ductal Carcinoma,BRIP1,2405,18,3,15,842,1545,0.136299123232399,0.207770971765388,0.000835557040119395,0.830705618125245,0.380641325844851,-0.357952368086921,0.510683492523246,1.46286935358115,0.0810432316952809,-1.21080214975409,0.0343897310182441,0.0343897310182441,Negative-Sel,0.336510783449649
IDC,Breast Invasive Ductal Carcinoma,INHBA,2405,6,2,4,335,2064,0.200417245980533,0.14616936951357,0.201723720725718,0.684771481543493,0.681109121526977,-0.520139511896566,0.517698269023912,0.463914255959127,0.771377196553179,0.942130637006827,0.283319562804047,0.283319562804047,Negative-Sel,0.777707720863222
IDC,Breast Invasive Ductal Carcinoma,TCF7L2,2405,8,3,5,821,1576,1,0.310064479076594,3.55995576439838e-05,1.63635011373212,0.274629726966595,-0.324765417617801,0.678470496944766,0.536013510962265,0.740370847416637,-0.196263302778296,0.78740105768531,0.78740105768531,Negative-Sel,0.952843944875256
IDC,Breast Invasive Ductal Carcinoma,TCF3,2402,7,2,5,971,1424,0.708150042100557,0.120565837021021,0.266006192299394,1.11117112087919,0.445126036413025,-0.714727029721652,0.347383303111529,0.289626382436851,0.851215467160542,-0.674653349068632,0.378665882142389,0.378665882142389,Negative-Sel,0.845515793012043
IDC,Breast Invasive Ductal Carcinoma,ERRFI1,2401,4,1,3,838,1559,1,0.154956069814324,0.299030484631625,1.18973554799798,0.524202592603889,-0.406665233856256,0.697053312996386,2.26856038424978,0.0621401166704381,-0.582057094372417,0.55005082607467,0.55005082607467,Negative-Sel,0.894632375716586
IDC,Breast Invasive Ductal Carcinoma,MGA,2399,21,6,15,797,1581,0.817087459460232,0.232646459430547,1.6165365888221e-05,0.640820565487865,0.480821945032994,-0.325596754616422,0.489200089538104,-0.375217711363643,0.78428405405902,-0.478485304659763,0.340012346682306,0.340012346682306,Negative-Sel,0.823250887736684
IDC,Breast Invasive Ductal Carcinoma,GPS2,2396,4,3,1,1544,848,1,0.252227872964645,0.0570572822736292,0.548296080003009,0.772056579189484,1.17545189083051,0.23350168558083,1.84220110910156,0.348492753285596,-0.0490254066696597,0.962763293461671,0.962763293461671,Negative-Sel,0.988735843507015
